attempt_id,version,student_id,skill_id,task_id,matched_task_set_id,checkpoint_id,timestamp,assistance,task_type,response_text,correctness,time_taken_seconds,hint_count,rubric_version,synthetic,origin,self_reported_confidence,similarity_to_prior
S-W006-math.ratios-0-assisted,1,S-W006,math.ratios,math.ratios-q0-assisted,math.ratios-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,120,1,synthetic-v1,True,system,1,
S-W006-math.ratios-0-unassisted,1,S-W006,math.ratios,math.ratios-q0-unassisted,math.ratios-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.815,120,0,synthetic-v1,True,system,1,
S-W006-math.ratios-1-assisted,1,S-W006,math.ratios,math.ratios-q1-assisted,math.ratios-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,132,2,synthetic-v1,True,system,1,
S-W006-math.ratios-1-unassisted,1,S-W006,math.ratios,math.ratios-q1-unassisted,math.ratios-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.65,132,0,synthetic-v1,True,system,0.9,
S-W006-math.ratios-2-assisted,1,S-W006,math.ratios,math.ratios-q2-assisted,math.ratios-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,144,3,synthetic-v1,True,system,1,
S-W006-math.ratios-2-unassisted,1,S-W006,math.ratios,math.ratios-q2-unassisted,math.ratios-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,To scale a ratio I add the same number to both quantities.,0.485,144,0,synthetic-v1,True,system,0.735,
S-W006-math.ratios-3-assisted,1,S-W006,math.ratios,math.ratios-q3-assisted,math.ratios-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,156,4,synthetic-v1,True,system,1,
S-W006-math.ratios-3-unassisted,1,S-W006,math.ratios,math.ratios-q3-unassisted,math.ratios-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,Equivalent proportions keep the difference constant by adding to each side instead of multiplying.,0.32,156,0,synthetic-v1,True,system,0.57,
S-W006-math.ratios-4-assisted,1,S-W006,math.ratios,math.ratios-q4-assisted,math.ratios-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,168,5,synthetic-v1,True,system,1,
S-W006-math.ratios-4-unassisted,1,S-W006,math.ratios,math.ratios-q4-unassisted,math.ratios-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,To scale a ratio I add the same number to both quantities.,0.155,168,0,synthetic-v1,True,system,0.405,
S-N005-python.loops-0-assisted,1,S-N005,python.loops,python.loops-q0-assisted,python.loops-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,120,1,synthetic-v1,True,system,0.705,
S-N005-python.loops-0-unassisted,1,S-N005,python.loops,python.loops-q0-unassisted,python.loops-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,"I thought range(1, 5) includes the upper endpoint, so the loop visits five.",0.155,120,0,synthetic-v1,True,system,0,
S-N005-python.loops-1-assisted,1,S-N005,python.loops,python.loops-q1-assisted,python.loops-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,132,2,synthetic-v1,True,system,0.705,
S-N005-python.loops-1-unassisted,1,S-N005,python.loops,python.loops-q1-unassisted,python.loops-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,"The ending boundary is counted in Python iteration; I expected range(1, 5) to reach five.",0.32,132,0,synthetic-v1,True,system,0.12,
S-N005-python.loops-2-assisted,1,S-N005,python.loops,python.loops-q2-assisted,python.loops-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,144,3,synthetic-v1,True,system,0.705,
S-N005-python.loops-2-unassisted,1,S-N005,python.loops,python.loops-q2-unassisted,python.loops-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,"I thought range(1, 5) includes the upper endpoint, so the loop visits five.",0.485,144,0,synthetic-v1,True,system,0.285,
S-N005-python.loops-3-assisted,1,S-N005,python.loops,python.loops-q3-assisted,python.loops-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,156,4,synthetic-v1,True,system,0.705,
S-N005-python.loops-3-unassisted,1,S-N005,python.loops,python.loops-q3-unassisted,python.loops-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.65,156,0,synthetic-v1,True,system,0.45,
S-N005-python.loops-4-assisted,1,S-N005,python.loops,python.loops-q4-assisted,python.loops-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,168,5,synthetic-v1,True,system,0.705,
S-N005-python.loops-4-unassisted,1,S-N005,python.loops,python.loops-q4-unassisted,python.loops-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.815,168,0,synthetic-v1,True,system,0.615,
S-N005-python.iteration-0-assisted,1,S-N005,python.iteration,python.iteration-q0-assisted,python.iteration-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,120,1,synthetic-v1,True,system,0.705,
S-N005-python.iteration-0-unassisted,1,S-N005,python.iteration,python.iteration-q0-unassisted,python.iteration-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,The accumulator gets replaced by the last list item instead of adding every value.,0.155,120,0,synthetic-v1,True,system,0,
S-N005-python.iteration-1-assisted,1,S-N005,python.iteration,python.iteration-q1-assisted,python.iteration-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,132,2,synthetic-v1,True,system,0.705,
S-N005-python.iteration-1-unassisted,1,S-N005,python.iteration,python.iteration-q1-unassisted,python.iteration-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,I used the final item as the total rather than accumulating each element in the list.,0.32,132,0,synthetic-v1,True,system,0.12,
S-N005-python.iteration-2-assisted,1,S-N005,python.iteration,python.iteration-q2-assisted,python.iteration-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,144,3,synthetic-v1,True,system,0.705,
S-N005-python.iteration-2-unassisted,1,S-N005,python.iteration,python.iteration-q2-unassisted,python.iteration-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,The accumulator gets replaced by the last list item instead of adding every value.,0.485,144,0,synthetic-v1,True,system,0.285,
S-N005-python.iteration-3-assisted,1,S-N005,python.iteration,python.iteration-q3-assisted,python.iteration-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,156,4,synthetic-v1,True,system,0.705,
S-N005-python.iteration-3-unassisted,1,S-N005,python.iteration,python.iteration-q3-unassisted,python.iteration-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.65,156,0,synthetic-v1,True,system,0.45,
S-N005-python.iteration-4-assisted,1,S-N005,python.iteration,python.iteration-q4-assisted,python.iteration-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,168,5,synthetic-v1,True,system,0.705,
S-N005-python.iteration-4-unassisted,1,S-N005,python.iteration,python.iteration-q4-unassisted,python.iteration-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.815,168,0,synthetic-v1,True,system,0.615,
S-N006-math.fractions-0-assisted,1,S-N006,math.fractions,math.fractions-q0-assisted,math.fractions-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,120,1,synthetic-v1,True,system,0.705,
S-N006-math.fractions-0-unassisted,1,S-N006,math.fractions,math.fractions-q0-unassisted,math.fractions-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,To add two fractions I add their denominators and numerators together.,0.155,120,0,synthetic-v1,True,system,0,
S-N006-math.fractions-1-assisted,1,S-N006,math.fractions,math.fractions-q1-assisted,math.fractions-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,132,2,synthetic-v1,True,system,0.705,
S-N006-math.fractions-1-unassisted,1,S-N006,math.fractions,math.fractions-q1-unassisted,math.fractions-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,I sum both bottom numbers as well as top numbers when adding fractions.,0.32,132,0,synthetic-v1,True,system,0.12,
S-N006-math.fractions-2-assisted,1,S-N006,math.fractions,math.fractions-q2-assisted,math.fractions-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,144,3,synthetic-v1,True,system,0.705,
S-N006-math.fractions-2-unassisted,1,S-N006,math.fractions,math.fractions-q2-unassisted,math.fractions-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,To add two fractions I add their denominators and numerators together.,0.485,144,0,synthetic-v1,True,system,0.285,
S-N006-math.fractions-3-assisted,1,S-N006,math.fractions,math.fractions-q3-assisted,math.fractions-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,156,4,synthetic-v1,True,system,0.705,
S-N006-math.fractions-3-unassisted,1,S-N006,math.fractions,math.fractions-q3-unassisted,math.fractions-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.65,156,0,synthetic-v1,True,system,0.45,
S-N006-math.fractions-4-assisted,1,S-N006,math.fractions,math.fractions-q4-assisted,math.fractions-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,168,5,synthetic-v1,True,system,0.705,
S-N006-math.fractions-4-unassisted,1,S-N006,math.fractions,math.fractions-q4-unassisted,math.fractions-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.815,168,0,synthetic-v1,True,system,0.615,
S-N006-math.ratios-0-assisted,1,S-N006,math.ratios,math.ratios-q0-assisted,math.ratios-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,120,1,synthetic-v1,True,system,0.705,
S-N006-math.ratios-0-unassisted,1,S-N006,math.ratios,math.ratios-q0-unassisted,math.ratios-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,To scale a ratio I add the same number to both quantities.,0.155,120,0,synthetic-v1,True,system,0,
S-N006-math.ratios-1-assisted,1,S-N006,math.ratios,math.ratios-q1-assisted,math.ratios-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,132,2,synthetic-v1,True,system,0.705,
S-N006-math.ratios-1-unassisted,1,S-N006,math.ratios,math.ratios-q1-unassisted,math.ratios-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,Equivalent proportions keep the difference constant by adding to each side instead of multiplying.,0.32,132,0,synthetic-v1,True,system,0.12,
S-N006-math.ratios-2-assisted,1,S-N006,math.ratios,math.ratios-q2-assisted,math.ratios-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,144,3,synthetic-v1,True,system,0.705,
S-N006-math.ratios-2-unassisted,1,S-N006,math.ratios,math.ratios-q2-unassisted,math.ratios-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,To scale a ratio I add the same number to both quantities.,0.485,144,0,synthetic-v1,True,system,0.285,
S-N006-math.ratios-3-assisted,1,S-N006,math.ratios,math.ratios-q3-assisted,math.ratios-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,156,4,synthetic-v1,True,system,0.705,
S-N006-math.ratios-3-unassisted,1,S-N006,math.ratios,math.ratios-q3-unassisted,math.ratios-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.65,156,0,synthetic-v1,True,system,0.45,
S-N006-math.ratios-4-assisted,1,S-N006,math.ratios,math.ratios-q4-assisted,math.ratios-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,168,5,synthetic-v1,True,system,0.705,
S-N006-math.ratios-4-unassisted,1,S-N006,math.ratios,math.ratios-q4-unassisted,math.ratios-set4,checkpoint-5,2026-02-02T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.815,168,0,synthetic-v1,True,system,0.615,
S-S005-python.loops-0-assisted,1,S-S005,python.loops,python.loops-q0-assisted,python.loops-set0,checkpoint-1,2026-01-05T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,120,1,synthetic-v1,True,system,0.905,
S-S005-python.loops-0-unassisted,1,S-S005,python.loops,python.loops-q0-unassisted,python.loops-set0,checkpoint-1,2026-01-05T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.705,120,0,synthetic-v1,True,system,0.705,
S-S005-python.loops-1-assisted,1,S-S005,python.loops,python.loops-q1-assisted,python.loops-set1,checkpoint-2,2026-01-12T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,132,2,synthetic-v1,True,system,0.905,
S-S005-python.loops-1-unassisted,1,S-S005,python.loops,python.loops-q1-unassisted,python.loops-set1,checkpoint-2,2026-01-12T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.695,132,0,synthetic-v1,True,system,0.695,
S-S005-python.loops-2-assisted,1,S-S005,python.loops,python.loops-q2-assisted,python.loops-set2,checkpoint-3,2026-01-19T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,144,3,synthetic-v1,True,system,0.905,
S-S005-python.loops-2-unassisted,1,S-S005,python.loops,python.loops-q2-unassisted,python.loops-set2,checkpoint-3,2026-01-19T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.705,144,0,synthetic-v1,True,system,0.705,
S-S005-python.loops-3-assisted,1,S-S005,python.loops,python.loops-q3-assisted,python.loops-set3,checkpoint-4,2026-01-26T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,156,4,synthetic-v1,True,system,0.905,
S-S005-python.loops-3-unassisted,1,S-S005,python.loops,python.loops-q3-unassisted,python.loops-set3,checkpoint-4,2026-01-26T00:00:00+00:00,unassisted,written,I traced each step and checked the result using the task rules.,0.695,156,0,synthetic-v1,True,system,0.695,
S-S005-python.loops-4-assisted,1,S-S005,python.loops,python.loops-q4-assisted,python.loops-set4,checkpoint-5,2026-02-02T00:00:00+00:00,assisted,written,I traced each step and checked the result using the task rules.,0.905,168,5,synthetic-v1,True,system,0.905,
